code,capital_labor_ratio_change,capital_productivity_change,fixed_assets_renewal_comparable_prices,labor_productivity,nominal_wage,high_productivity_jobs,machinery_share_in_total_assets,investment_share_for_modernization,production_index_yoy,production_index_mom,date
6,106.9,95.0,8.1,101.6,126283.4,940.106,20.7,8.0,124.5,102.1,2019-07-01
6,106.9,95.0,8.1,101.6,135335.3,940.106,20.7,8.0,118.7,101.8,2019-08-01
6,106.9,95.0,8.1,101.6,116827.1,940.106,20.7,8.0,117.0,109.3,2019-09-01
6,106.9,95.0,8.1,101.6,112625.6,940.106,20.7,8.0,109.2,100.2,2019-10-01
6,106.9,95.0,8.1,101.6,111353.2,940.106,20.7,8.0,107.2,94.8,2019-11-01
6,106.9,95.0,8.1,101.6,177256.3,940.106,20.7,8.0,114.9,117.7,2019-12-01
6,107.6,88.4,6.1,95.2,125144.9,955.04,18.9,8.3,112.4,76.7,2020-01-01
6,107.6,88.4,6.1,95.2,123969.9,955.04,18.9,8.3,114.2,102.6,2020-02-01
6,107.6,88.4,6.1,95.2,134706.0,955.04,18.9,8.3,116.0,110.8,2020-03-01
6,107.6,88.4,6.1,95.2,137018.2,955.04,18.9,8.3,116.3,96.8,2020-04-01
6,107.6,88.4,6.1,95.2,209402.3,955.04,18.9,8.3,104.2,92.0,2020-05-01
6,107.6,88.4,6.1,95.2,158043.9,955.04,18.9,8.3,102.9,104.5,2020-06-01
6,107.6,88.4,6.1,95.2,133671.3,955.04,18.9,8.3,95.5,94.7,2020-07-01
6,107.6,88.4,6.1,95.2,136352.1,955.04,18.9,8.3,97.6,104.0,2020-08-01
6,107.6,88.4,6.1,95.2,136152.5,955.04,18.9,8.3,94.0,105.3,2020-09-01
6,107.6,88.4,6.1,95.2,117164.4,955.04,18.9,8.3,94.1,100.3,2020-10-01
6,107.6,88.4,6.1,95.2,116490.7,955.04,18.9,8.3,105.1,105.9,2020-11-01
6,107.6,88.4,6.1,95.2,181815.7,955.04,18.9,8.3,107.1,119.9,2020-12-01
6,101.7,98.7,5.2,100.4,132188.4,980.95,19.0,9.1,86.1,61.6,2021-01-01
6,101.7,98.7,5.2,100.4,137960.5,980.95,19.0,9.1,91.9,109.6,2021-02-01
6,101.7,98.7,5.2,100.4,134650.5,980.95,19.0,9.1,104.9,126.4,2021-03-01
6,101.7,98.7,5.2,100.4,172048.4,980.95,19.0,9.1,104.8,96.8,2021-04-01
6,101.7,98.7,5.2,100.4,156442.2,980.95,19.0,9.1,112.7,98.8,2021-05-01
6,101.7,98.7,5.2,100.4,180747.6,980.95,19.0,9.1,112.8,104.7,2021-06-01
6,101.7,98.7,5.2,100.4,176627.8,980.95,19.0,9.1,114.4,96.0,2021-07-01
6,101.7,98.7,5.2,100.4,146215.1,980.95,19.0,9.1,112.4,102.2,2021-08-01
6,101.7,98.7,5.2,100.4,132363.7,980.95,19.0,9.1,113.1,105.9,2021-09-01
6,101.7,98.7,5.2,100.4,122796.1,980.95,19.0,9.1,113.4,100.6,2021-10-01
6,101.7,98.7,5.2,100.4,126591.6,980.95,19.0,9.1,112.2,104.8,2021-11-01
6,101.7,98.7,5.2,100.4,176482.9,980.95,19.0,9.1,123.4,131.9,2021-12-01
7,107.8,93.6,8.8,100.9,50313.59897475518,874.978,20.3,7.9,128.3,72.6,2017-01-01
7,107.8,93.6,8.8,100.9,51536.642055253214,874.978,20.3,7.9,113.9,102.4,2017-02-01
7,107.8,93.6,8.8,100.9,56571.24682087963,874.978,20.3,7.9,115.4,114.6,2017-03-01
7,107.8,93.6,8.8,100.9,54725.47928178239,874.978,20.3,7.9,115.7,100.4,2017-04-01
7,107.8,93.6,8.8,100.9,54024.69022308328,874.978,20.3,7.9,124.1,104.3,2017-05-01
7,107.8,93.6,8.8,100.9,57874.79071223598,874.978,20.3,7.9,120.7,104.0,2017-06-01
7,107.8,93.6,8.8,100.9,58020.18678358707,874.978,20.3,7.9,118.3,96.6,2017-07-01
7,107.8,93.6,8.8,100.9,56169.12489486654,874.978,20.3,7.9,109.7,103.2,2017-08-01
7,107.8,93.6,8.8,100.9,65478.85841262604,874.978,20.3,7.9,119.4,102.8,2017-09-01
7,107.8,93.6,8.8,100.9,66279.01535728257,874.978,20.3,7.9,108.4,89.2,2017-10-01
7,107.8,93.6,8.8,100.9,70368.20862238618,874.978,20.3,7.9,102.9,95.1,2017-11-01
7,107.8,93.6,8.8,100.9,87806.80445722933,874.978,20.3,7.9,97.4,120.7,2017-12-01
7,107.8,94.1,8.8,101.4,58856.91825024731,934.068,20.7,10.2,96.6,72.0,2018-01-01
7,107.8,94.1,8.8,101.4,61358.71720252043,934.068,20.7,10.2,100.2,106.3,2018-02-01
7,107.8,94.1,8.8,101.4,61293.658152265794,934.068,20.7,10.2,103.3,118.1,2018-03-01
7,107.8,94.1,8.8,101.4,66309.02896599351,934.068,20.7,10.2,97.9,95.2,2018-04-01
7,107.8,94.1,8.8,101.4,63502.0,934.068,20.7,10.2,98.6,105.1,2018-05-01
7,107.8,94.1,8.8,101.4,65046.94165415484,934.068,20.7,10.2,105.9,111.7,2018-06-01
7,107.8,94.1,8.8,101.4,69501.83747549712,934.068,20.7,10.2,105.4,96.1,2018-07-01
7,107.8,94.1,8.8,101.4,66607.84938593519,934.068,20.7,10.2,109.0,106.7,2018-08-01
7,107.8,94.1,8.8,101.4,70724.82571882213,934.068,20.7,10.2,117.5,110.9,2018-09-01
7,107.8,94.1,8.8,101.4,75613.08631808405,934.068,20.7,10.2,141.3,107.3,2018-10-01
7,107.8,94.1,8.8,101.4,81513.52368425828,934.068,20.7,10.2,143.5,96.6,2018-11-01
7,107.8,94.1,8.8,101.4,100134.85910104342,934.068,20.7,10.2,130.6,109.8,2018-12-01
7,106.9,95.0,8.1,101.6,68100.0,940.106,20.7,11.1,142.2,78.4,2019-01-01
7,106.9,95.0,8.1,101.6,66193.7,940.106,20.7,11.1,135.1,101.0,2019-02-01
7,106.9,95.0,8.1,101.6,69020.2,940.106,20.7,11.1,124.9,109.1,2019-03-01
7,106.9,95.0,8.1,101.6,75910.8,940.106,20.7,11.1,126.6,96.5,2019-04-01
7,106.9,95.0,8.1,101.6,73640.5,940.106,20.7,11.1,123.6,102.6,2019-05-01
7,106.9,95.0,8.1,101.6,70665.8,940.106,20.7,11.1,117.2,105.9,2019-06-01
7,106.9,95.0,8.1,101.6,74835.6,940.106,20.7,11.1,124.5,102.1,2019-07-01
7,106.9,95.0,8.1,101.6,72504.9,940.106,20.7,11.1,118.7,101.8,2019-08-01
7,106.9,95.0,8.1,101.6,77183.8,940.106,20.7,11.1,117.0,109.3,2019-09-01
7,106.9,95.0,8.1,101.6,81371.8,940.106,20.7,11.1,109.2,100.2,2019-10-01
7,106.9,95.0,8.1,101.6,90847.8,940.106,20.7,11.1,107.2,94.8,2019-11-01
7,106.9,95.0,8.1,101.6,108310.3,940.106,20.7,11.1,114.9,117.7,2019-12-01
7,107.6,88.4,6.1,95.2,75407.2,955.04,18.9,9.9,112.4,76.7,2020-01-01
7,107.6,88.4,6.1,95.2,72904.6,955.04,18.9,9.9,114.2,102.6,2020-02-01
7,107.6,88.4,6.1,95.2,74148.4,955.04,18.9,9.9,116.0,110.8,2020-03-01
7,107.6,88.4,6.1,95.2,82692.4,955.04,18.9,9.9,116.3,96.8,2020-04-01
7,107.6,88.4,6.1,95.2,80428.8,955.04,18.9,9.9,104.2,92.0,2020-05-01
7,107.6,88.4,6.1,95.2,80703.3,955.04,18.9,9.9,102.9,104.5,2020-06-01
7,107.6,88.4,6.1,95.2,84615.0,955.04,18.9,9.9,95.5,94.7,2020-07-01
7,107.6,88.4,6.1,95.2,79947.3,955.04,18.9,9.9,97.6,104.0,2020-08-01
7,107.6,88.4,6.1,95.2,87420.6,955.04,18.9,9.9,94.0,105.3,2020-09-01
7,107.6,88.4,6.1,95.2,89837.3,955.04,18.9,9.9,94.1,100.3,2020-10-01
7,107.6,88.4,6.1,95.2,106056.1,955.04,18.9,9.9,105.1,105.9,2020-11-01
7,107.6,88.4,6.1,95.2,134774.3,955.04,18.9,9.9,107.1,119.9,2020-12-01
7,101.7,98.7,5.2,100.4,82603.9,980.95,19.0,9.5,86.1,61.6,2021-01-01
7,101.7,98.7,5.2,100.4,81071.1,980.95,19.0,9.5,91.9,109.6,2021-02-01
7,101.7,98.7,5.2,100.4,85758.0,980.95,19.0,9.5,104.9,126.4,2021-03-01
7,101.7,98.7,5.2,100.4,91882.3,980.95,19.0,9.5,104.8,96.8,2021-04-01
7,101.7,98.7,5.2,100.4,86719.5,980.95,19.0,9.5,112.7,98.8,2021-05-01
7,101.7,98.7,5.2,100.4,88884.5,980.95,19.0,9.5,112.8,104.7,2021-06-01
7,101.7,98.7,5.2,100.4,89680.4,980.95,19.0,9.5,114.4,96.0,2021-07-01
7,101.7,98.7,5.2,100.4,86169.3,980.95,19.0,9.5,112.4,102.2,2021-08-01
7,101.7,98.7,5.2,100.4,91172.2,980.95,19.0,9.5,113.1,105.9,2021-09-01
7,101.7,98.7,5.2,100.4,96332.7,980.95,19.0,9.5,113.4,100.6,2021-10-01
7,101.7,98.7,5.2,100.4,115830.1,980.95,19.0,9.5,112.2,104.8,2021-11-01
7,101.7,98.7,5.2,100.4,143054.9,980.95,19.0,9.5,123.4,131.9,2021-12-01
8,107.8,93.6,8.8,100.9,65663.36471093836,874.978,20.3,4.5,128.3,72.6,2017-01-01
8,107.8,93.6,8.8,100.9,63538.88388098951,874.978,20.3,4.5,113.9,102.4,2017-02-01
8,107.8,93.6,8.8,100.9,72847.2601732097,874.978,20.3,4.5,115.4,114.6,2017-03-01
8,107.8,93.6,8.8,100.9,75631.15207441243,874.978,20.3,4.5,115.7,100.4,2017-04-01
8,107.8,93.6,8.8,100.9,80169.01751526612,874.978,20.3,4.5,124.1,104.3,2017-05-01
8,107.8,93.6,8.8,100.9,75001.68602126,874.978,20.3,4.5,120.7,104.0,2017-06-01
8,107.8,93.6,8.8,100.9,71530.56256702982,874.978,20.3,4.5,118.3,96.6,2017-07-01
8,107.8,93.6,8.8,100.9,73478.22249215597,874.978,20.3,4.5,109.7,103.2,2017-08-01
8,107.8,93.6,8.8,100.9,75326.70962467596,874.978,20.3,4.5,119.4,102.8,2017-09-01
8,107.8,93.6,8.8,100.9,69727.72451873797,874.978,20.3,4.5,108.4,89.2,2017-10-01
8,107.8,93.6,8.8,100.9,69713.10235513984,874.978,20.3,4.5,102.9,95.1,2017-11-01
8,107.8,93.6,8.8,100.9,99958.66109549468,874.978,20.3,4.5,97.4,120.7,2017-12-01
8,107.8,94.1,8.8,101.4,73236.908706705,934.068,20.7,4.8,96.6,72.0,2018-01-01
8,107.8,94.1,8.8,101.4,72271.38561468842,934.068,20.7,4.8,100.2,106.3,2018-02-01
8,107.8,94.1,8.8,101.4,82319.24319261909,934.068,20.7,4.8,103.3,118.1,2018-03-01
8,107.8,94.1,8.8,101.4,80945.11045424739,934.068,20.7,4.8,97.9,95.2,2018-04-01
8,107.8,94.1,8.8,101.4,95783.0,934.068,20.7,4.8,98.6,105.1,2018-05-01
8,107.8,94.1,8.8,101.4,81336.2453227982,934.068,20.7,4.8,105.9,111.7,2018-06-01
8,107.8,94.1,8.8,101.4,80453.36814036239,934.068,20.7,4.8,105.4,96.1,2018-07-01
8,107.8,94.1,8.8,101.4,82256.77033939684,934.068,20.7,4.8,109.0,106.7,2018-08-01
8,107.8,94.1,8.8,101.4,82394.62628350865,934.068,20.7,4.8,117.5,110.9,2018-09-01
8,107.8,94.1,8.8,101.4,77382.1781010781,934.068,20.7,4.8,141.3,107.3,2018-10-01
8,107.8,94.1,8.8,101.4,78031.1946444575,934.068,20.7,4.8,143.5,96.6,2018-11-01
8,107.8,94.1,8.8,101.4,112016.02800159255,934.068,20.7,4.8,130.6,109.8,2018-12-01
8,106.9,95.0,8.1,101.6,79484.3,940.106,20.7,7.5,142.2,78.4,2019-01-01
8,106.9,95.0,8.1,101.6,75438.1,940.106,20.7,7.5,135.1,101.0,2019-02-01
8,106.9,95.0,8.1,101.6,84810.6,940.106,20.7,7.5,124.9,109.1,2019-03-01
8,106.9,95.0,8.1,101.6,89510.5,940.106,20.7,7.5,126.6,96.5,2019-04-01
8,106.9,95.0,8.1,101.6,96890.1,940.106,20.7,7.5,123.6,102.6,2019-05-01
8,106.9,95.0,8.1,101.6,95726.6,940.106,20.7,7.5,117.2,105.9,2019-06-01
8,106.9,95.0,8.1,101.6,86199.8,940.106,20.7,7.5,124.5,102.1,2019-07-01
8,106.9,95.0,8.1,101.6,88392.0,940.106,20.7,7.5,118.7,101.8,2019-08-01
8,106.9,95.0,8.1,101.6,86580.8,940.106,20.7,7.5,117.0,109.3,2019-09-01
8,106.9,95.0,8.1,101.6,82707.0,940.106,20.7,7.5,109.2,100.2,2019-10-01
8,106.9,95.0,8.1,101.6,83379.8,940.106,20.7,7.5,107.2,94.8,2019-11-01
8,106.9,95.0,8.1,101.6,117692.4,940.106,20.7,7.5,114.9,117.7,2019-12-01
8,107.6,88.4,6.1,95.2,84859.5,955.04,18.9,7.7,112.4,76.7,2020-01-01
8,107.6,88.4,6.1,95.2,82319.3,955.04,18.9,7.7,114.2,102.6,2020-02-01
8,107.6,88.4,6.1,95.2,89587.0,955.04,18.9,7.7,116.0,110.8,2020-03-01
8,107.6,88.4,6.1,95.2,90940.7,955.04,18.9,7.7,116.3,96.8,2020-04-01
8,107.6,88.4,6.1,95.2,110792.3,955.04,18.9,7.7,104.2,92.0,2020-05-01
8,107.6,88.4,6.1,95.2,96523.7,955.04,18.9,7.7,102.9,104.5,2020-06-01
8,107.6,88.4,6.1,95.2,91076.4,955.04,18.9,7.7,95.5,94.7,2020-07-01
8,107.6,88.4,6.1,95.2,91054.8,955.04,18.9,7.7,97.6,104.0,2020-08-01
8,107.6,88.4,6.1,95.2,95005.7,955.04,18.9,7.7,94.0,105.3,2020-09-01
8,107.6,88.4,6.1,95.2,86725.3,955.04,18.9,7.7,94.1,100.3,2020-10-01
8,107.6,88.4,6.1,95.2,89701.6,955.04,18.9,7.7,105.1,105.9,2020-11-01
8,107.6,88.4,6.1,95.2,130013.9,955.04,18.9,7.7,107.1,119.9,2020-12-01
8,101.7,98.7,5.2,100.4,90062.6,980.95,19.0,7.6,86.1,61.6,2021-01-01
8,101.7,98.7,5.2,100.4,89662.2,980.95,19.0,7.6,91.9,109.6,2021-02-01
8,101.7,98.7,5.2,100.4,96944.6,980.95,19.0,7.6,104.9,126.4,2021-03-01
8,101.7,98.7,5.2,100.4,105766.2,980.95,19.0,7.6,104.8,96.8,2021-04-01
8,101.7,98.7,5.2,100.4,100154.6,980.95,19.0,7.6,112.7,98.8,2021-05-01
8,101.7,98.7,5.2,100.4,114469.8,980.95,19.0,7.6,112.8,104.7,2021-06-01
8,101.7,98.7,5.2,100.4,107219.5,980.95,19.0,7.6,114.4,96.0,2021-07-01
8,101.7,98.7,5.2,100.4,99728.6,980.95,19.0,7.6,112.4,102.2,2021-08-01
8,101.7,98.7,5.2,100.4,99897.4,980.95,19.0,7.6,113.1,105.9,2021-09-01
8,101.7,98.7,5.2,100.4,94543.1,980.95,19.0,7.6,113.4,100.6,2021-10-01
8,101.7,98.7,5.2,100.4,99881.2,980.95,19.0,7.6,112.2,104.8,2021-11-01
8,101.7,98.7,5.2,100.4,138875.9,980.95,19.0,7.6,123.4,131.9,2021-12-01
9,107.8,93.6,8.8,100.9,65663.36471093836,874.978,20.3,2.9,128.3,72.6,2017-01-01
9,107.8,93.6,8.8,100.9,63538.88388098951,874.978,20.3,2.9,113.9,102.4,2017-02-01
9,107.8,93.6,8.8,100.9,72847.2601732097,874.978,20.3,2.9,115.4,114.6,2017-03-01
9,107.8,93.6,8.8,100.9,75631.15207441243,874.978,20.3,2.9,115.7,100.4,2017-04-01
9,107.8,93.6,8.8,100.9,80169.01751526612,874.978,20.3,2.9,124.1,104.3,2017-05-01
9,107.8,93.6,8.8,100.9,75001.68602126,874.978,20.3,2.9,120.7,104.0,2017-06-01
9,107.8,93.6,8.8,100.9,71530.56256702982,874.978,20.3,2.9,118.3,96.6,2017-07-01
9,107.8,93.6,8.8,100.9,73478.22249215597,874.978,20.3,2.9,109.7,103.2,2017-08-01
9,107.8,93.6,8.8,100.9,75326.70962467596,874.978,20.3,2.9,119.4,102.8,2017-09-01
9,107.8,93.6,8.8,100.9,69727.72451873797,874.978,20.3,2.9,108.4,89.2,2017-10-01
9,107.8,93.6,8.8,100.9,69713.10235513984,874.978,20.3,2.9,102.9,95.1,2017-11-01
9,107.8,93.6,8.8,100.9,99958.66109549468,874.978,20.3,2.9,97.4,120.7,2017-12-01
9,107.8,94.1,8.8,101.4,73236.908706705,934.068,20.7,3.4,96.6,72.0,2018-01-01
9,107.8,94.1,8.8,101.4,72271.38561468842,934.068,20.7,3.4,100.2,106.3,2018-02-01
9,107.8,94.1,8.8,101.4,82319.24319261909,934.068,20.7,3.4,103.3,118.1,2018-03-01
9,107.8,94.1,8.8,101.4,80945.11045424739,934.068,20.7,3.4,97.9,95.2,2018-04-01
9,107.8,94.1,8.8,101.4,95783.0,934.068,20.7,3.4,98.6,105.1,2018-05-01
9,107.8,94.1,8.8,101.4,81336.2453227982,934.068,20.7,3.4,105.9,111.7,2018-06-01
9,107.8,94.1,8.8,101.4,80453.36814036239,934.068,20.7,3.4,105.4,96.1,2018-07-01
9,107.8,94.1,8.8,101.4,82256.77033939684,934.068,20.7,3.4,109.0,106.7,2018-08-01
9,107.8,94.1,8.8,101.4,82394.62628350865,934.068,20.7,3.4,117.5,110.9,2018-09-01
9,107.8,94.1,8.8,101.4,77382.1781010781,934.068,20.7,3.4,141.3,107.3,2018-10-01
9,107.8,94.1,8.8,101.4,78031.1946444575,934.068,20.7,3.4,143.5,96.6,2018-11-01
9,107.8,94.1,8.8,101.4,112016.02800159255,934.068,20.7,3.4,130.6,109.8,2018-12-01
9,106.9,95.0,8.1,101.6,79484.3,940.106,20.7,1.4,142.2,78.4,2019-01-01
9,106.9,95.0,8.1,101.6,75438.1,940.106,20.7,1.4,135.1,101.0,2019-02-01
9,106.9,95.0,8.1,101.6,84810.6,940.106,20.7,1.4,124.9,109.1,2019-03-01
9,106.9,95.0,8.1,101.6,89510.5,940.106,20.7,1.4,126.6,96.5,2019-04-01
9,106.9,95.0,8.1,101.6,96890.1,940.106,20.7,1.4,123.6,102.6,2019-05-01
9,106.9,95.0,8.1,101.6,95726.6,940.106,20.7,1.4,117.2,105.9,2019-06-01
9,106.9,95.0,8.1,101.6,86199.8,940.106,20.7,1.4,124.5,102.1,2019-07-01
9,106.9,95.0,8.1,101.6,88392.0,940.106,20.7,1.4,118.7,101.8,2019-08-01
9,106.9,95.0,8.1,101.6,86580.8,940.106,20.7,1.4,117.0,109.3,2019-09-01
9,106.9,95.0,8.1,101.6,82707.0,940.106,20.7,1.4,109.2,100.2,2019-10-01
9,106.9,95.0,8.1,101.6,83379.8,940.106,20.7,1.4,107.2,94.8,2019-11-01
9,106.9,95.0,8.1,101.6,117692.4,940.106,20.7,1.4,114.9,117.7,2019-12-01
9,107.6,88.4,6.1,95.2,84859.5,955.04,18.9,3.4,112.4,76.7,2020-01-01
9,107.6,88.4,6.1,95.2,82319.3,955.04,18.9,3.4,114.2,102.6,2020-02-01
9,107.6,88.4,6.1,95.2,89587.0,955.04,18.9,3.4,116.0,110.8,2020-03-01
9,107.6,88.4,6.1,95.2,90940.7,955.04,18.9,3.4,116.3,96.8,2020-04-01
9,107.6,88.4,6.1,95.2,110792.3,955.04,18.9,3.4,104.2,92.0,2020-05-01
9,107.6,88.4,6.1,95.2,96523.7,955.04,18.9,3.4,102.9,104.5,2020-06-01
9,107.6,88.4,6.1,95.2,91076.4,955.04,18.9,3.4,95.5,94.7,2020-07-01
9,107.6,88.4,6.1,95.2,91054.8,955.04,18.9,3.4,97.6,104.0,2020-08-01
9,107.6,88.4,6.1,95.2,95005.7,955.04,18.9,3.4,94.0,105.3,2020-09-01
9,107.6,88.4,6.1,95.2,86725.3,955.04,18.9,3.4,94.1,100.3,2020-10-01
9,107.6,88.4,6.1,95.2,89701.6,955.04,18.9,3.4,105.1,105.9,2020-11-01
9,107.6,88.4,6.1,95.2,130013.9,955.04,18.9,3.4,107.1,119.9,2020-12-01
9,101.7,98.7,5.2,100.4,90062.6,980.95,19.0,2.8,86.1,61.6,2021-01-01
9,101.7,98.7,5.2,100.4,89662.2,980.95,19.0,2.8,91.9,109.6,2021-02-01
9,101.7,98.7,5.2,100.4,96944.6,980.95,19.0,2.8,104.9,126.4,2021-03-01
9,101.7,98.7,5.2,100.4,105766.2,980.95,19.0,2.8,104.8,96.8,2021-04-01
9,101.7,98.7,5.2,100.4,100154.6,980.95,19.0,2.8,112.7,98.8,2021-05-01
9,101.7,98.7,5.2,100.4,114469.8,980.95,19.0,2.8,112.8,104.7,2021-06-01
9,101.7,98.7,5.2,100.4,107219.5,980.95,19.0,2.8,114.4,96.0,2021-07-01
9,101.7,98.7,5.2,100.4,99728.6,980.95,19.0,2.8,112.4,102.2,2021-08-01
9,101.7,98.7,5.2,100.4,99897.4,980.95,19.0,2.8,113.1,105.9,2021-09-01
9,101.7,98.7,5.2,100.4,94543.1,980.95,19.0,2.8,113.4,100.6,2021-10-01
9,101.7,98.7,5.2,100.4,99881.2,980.95,19.0,2.8,112.2,104.8,2021-11-01
9,101.7,98.7,5.2,100.4,138875.9,980.95,19.0,2.8,123.4,131.9,2021-12-01
10,105.3,99.0,5.9,104.3,28708.018600675583,3533.92,52.2,15.2,110.1,84.8,2017-01-01
10,105.3,99.0,5.9,104.3,27383.017225112955,3533.92,52.2,15.2,103.1,102.6,2017-02-01
10,105.3,99.0,5.9,104.3,30881.745036542787,3533.92,52.2,15.2,105.3,112.8,2017-03-01
10,105.3,99.0,5.9,104.3,29600.503248094898,3533.92,52.2,15.2,103.3,94.1,2017-04-01
10,105.3,99.0,5.9,104.3,30397.871197961133,3533.92,52.2,15.2,105.3,99.1,2017-05-01
10,105.3,99.0,5.9,104.3,30270.373802564944,3533.92,52.2,15.2,102.3,100.8,2017-06-01
10,105.3,99.0,5.9,104.3,30038.986261089954,3533.92,52.2,15.2,107.7,104.8,2017-07-01
10,105.3,99.0,5.9,104.3,30407.23745610813,3533.92,52.2,15.2,105.6,102.5,2017-08-01
10,105.3,99.0,5.9,104.3,30256.97943494969,3533.92,52.2,15.2,103.8,102.8,2017-09-01
10,105.3,99.0,5.9,104.3,30440.88709087105,3533.92,52.2,15.2,103.6,104.7,2017-10-01
10,105.3,99.0,5.9,104.3,29951.790200881933,3533.92,52.2,15.2,104.7,98.1,2017-11-01
10,105.3,99.0,5.9,104.3,32452.5974434639,3533.92,52.2,15.2,102.1,97.6,2017-12-01
10,106.5,98.7,5.7,105.1,29763.216317038376,3942.524,53.3,12.8,104.7,86.9,2018-01-01
10,106.5,98.7,5.7,105.1,29574.127050561776,3942.524,53.3,12.8,103.2,101.1,2018-02-01
10,106.5,98.7,5.7,105.1,31593.26607130973,3942.524,53.3,12.8,103.0,112.6,2018-03-01
10,106.5,98.7,5.7,105.1,31806.487929516177,3942.524,53.3,12.8,104.4,95.4,2018-04-01
10,106.5,98.7,5.7,105.1,31768.0,3942.524,53.3,12.8,105.0,99.6,2018-05-01
10,106.5,98.7,5.7,105.1,31866.64798697302,3942.524,53.3,12.8,103.3,99.2,2018-06-01
10,106.5,98.7,5.7,105.1,32650.564937027302,3942.524,53.3,12.8,102.4,103.9,2018-07-01
10,106.5,98.7,5.7,105.1,32929.25093849202,3942.524,53.3,12.8,107.1,107.2,2018-08-01
10,106.5,98.7,5.7,105.1,32058.62884593808,3942.524,53.3,12.8,102.9,98.8,2018-09-01
10,106.5,98.7,5.7,105.1,32999.55854739,3942.524,53.3,12.8,104.7,106.5,2018-10-01
10,106.5,98.7,5.7,105.1,32190.94400466735,3942.524,53.3,12.8,102.3,95.8,2018-11-01
10,106.5,98.7,5.7,105.1,35636.930460069656,3942.524,53.3,12.8,100.9,96.3,2018-12-01
10,106.3,97.4,6.0,103.6,32641.6,4271.178,53.4,14.8,100.0,86.1,2019-01-01
10,106.3,97.4,6.0,103.6,31613.7,4271.178,53.4,14.8,103.0,104.1,2019-02-01
10,106.3,97.4,6.0,103.6,34186.7,4271.178,53.4,14.8,100.9,110.3,2019-03-01
10,106.3,97.4,6.0,103.6,34054.9,4271.178,53.4,14.8,105.3,99.6,2019-04-01
10,106.3,97.4,6.0,103.6,34654.8,4271.178,53.4,14.8,102.3,96.8,2019-05-01
10,106.3,97.4,6.0,103.6,34221.2,4271.178,53.4,14.8,102.6,99.6,2019-06-01
10,106.3,97.4,6.0,103.6,35459.7,4271.178,53.4,14.8,107.7,109.1,2019-07-01
10,106.3,97.4,6.0,103.6,36014.6,4271.178,53.4,14.8,101.8,101.3,2019-08-01
10,106.3,97.4,6.0,103.6,34921.5,4271.178,53.4,14.8,106.5,103.4,2019-09-01
10,106.3,97.4,6.0,103.6,35967.9,4271.178,53.4,14.8,105.3,105.3,2019-10-01
10,106.3,97.4,6.0,103.6,35021.1,4271.178,53.4,14.8,105.2,95.8,2019-11-01
10,106.3,97.4,6.0,103.6,37893.3,4271.178,53.4,14.8,107.5,98.4,2019-12-01
10,109.8,94.9,5.9,104.2,36137.9,4483.728,52.0,13.5,109.1,87.3,2020-01-01
10,109.8,94.9,5.9,104.2,34343.2,4483.728,52.0,13.5,108.6,103.6,2020-02-01
10,109.8,94.9,5.9,104.2,37976.0,4483.728,52.0,13.5,108.4,110.1,2020-03-01
10,109.8,94.9,5.9,104.2,36006.1,4483.728,52.0,13.5,103.5,95.1,2020-04-01
10,109.8,94.9,5.9,104.2,36500.5,4483.728,52.0,13.5,101.2,94.7,2020-05-01
10,109.8,94.9,5.9,104.2,36426.9,4483.728,52.0,13.5,103.9,102.2,2020-06-01
10,109.8,94.9,5.9,104.2,37236.0,4483.728,52.0,13.5,98.7,103.6,2020-07-01
10,109.8,94.9,5.9,104.2,36445.8,4483.728,52.0,13.5,101.6,104.3,2020-08-01
10,109.8,94.9,5.9,104.2,37275.3,4483.728,52.0,13.5,102.1,103.9,2020-09-01
10,109.8,94.9,5.9,104.2,38147.9,4483.728,52.0,13.5,101.7,104.8,2020-10-01
10,109.8,94.9,5.9,104.2,36784.1,4483.728,52.0,13.5,100.0,94.1,2020-11-01
10,109.8,94.9,5.9,104.2,42189.3,4483.728,52.0,13.5,100.5,99.0,2020-12-01
10,101.4,101.1,5.4,102.5,38811.7,4820.95,52.9,13.0,99.3,86.3,2021-01-01
10,101.4,101.1,5.4,102.5,36638.5,4820.95,52.9,13.0,98.8,103.2,2021-02-01
10,101.4,101.1,5.4,102.5,41441.4,4820.95,52.9,13.0,102.2,113.9,2021-03-01
10,101.4,101.1,5.4,102.5,40587.2,4820.95,52.9,13.0,104.8,97.5,2021-04-01
10,101.4,101.1,5.4,102.5,41277.1,4820.95,52.9,13.0,105.6,95.4,2021-05-01
10,101.4,101.1,5.4,102.5,41094.8,4820.95,52.9,13.0,103.3,99.9,2021-06-01
10,101.4,101.1,5.4,102.5,41918.3,4820.95,52.9,13.0,107.0,107.3,2021-07-01
10,101.4,101.1,5.4,102.5,42339.4,4820.95,52.9,13.0,105.8,103.1,2021-08-01
10,101.4,101.1,5.4,102.5,44137.8,4820.95,52.9,13.0,102.2,100.4,2021-09-01
10,101.4,101.1,5.4,102.5,44256.0,4820.95,52.9,13.0,103.8,106.5,2021-10-01
10,101.4,101.1,5.4,102.5,43272.4,4820.95,52.9,13.0,107.7,97.6,2021-11-01
10,101.4,101.1,5.4,102.5,47883.0,4820.95,52.9,13.0,108.5,99.7,2021-12-01
11,105.3,99.0,5.9,104.3,36786.70033141479,3533.92,52.2,17.9,116.2,61.3,2017-01-01
